Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,names,Symbol
2021-09-07,0.42389801144599915,0.4242500066757202,0.2796579897403717,0.33428698778152466,2284432865,0,0,Stellar,XLM
2021-09-08,0.33448100090026855,0.3429569900035858,0.3062939941883087,0.3295390009880066,1406502025,0,0,Stellar,XLM
2021-09-09,0.3295699954032898,0.34174999594688416,0.32547101378440857,0.33229899406433105,885354438,0,0,Stellar,XLM
2021-09-10,0.331932008266449,0.3585349917411804,0.31211501359939575,0.31745201349258423,1068237830,0,0,Stellar,XLM
2021-09-11,0.3173309862613678,0.3325580060482025,0.3163810074329376,0.32527899742126465,596034945,0,0,Stellar,XLM
2021-09-12,0.32542601227760315,0.3385840058326721,0.31779998540878296,0.3331559896469116,555343786,0,0,Stellar,XLM
2021-09-13,0.33326399326324463,0.3364019989967346,0.3109529912471771,0.3192789852619171,690888123,0,0,Stellar,XLM
2021-09-14,0.31897100806236267,0.33108898997306824,0.3168500065803528,0.33108898997306824,490880617,0,0,Stellar,XLM
2021-09-15,0.3313260078430176,0.3419559895992279,0.3278129994869232,0.3414750099182129,535007934,0,0,Stellar,XLM
2021-09-16,0.34106600284576416,0.3418140113353729,0.32402700185775757,0.3306120038032532,635824152,0,0,Stellar,XLM
2021-09-17,0.3311370015144348,0.33309200406074524,0.31602001190185547,0.3195509910583496,603626051,0,0,Stellar,XLM
2021-09-18,0.3193899989128113,0.327892005443573,0.3157080113887787,0.3225019872188568,427858426,0,0,Stellar,XLM
2021-09-19,0.32232901453971863,0.3248539865016937,0.3117400109767914,0.31418299674987793,389059259,0,0,Stellar,XLM
2021-09-20,0.31420400738716125,0.31514298915863037,0.2713190019130707,0.28092798590660095,843972266,0,0,Stellar,XLM
2021-09-21,0.2822679877281189,0.28731799125671387,0.2618800103664398,0.26632198691368103,669120683,0,0,Stellar,XLM
2021-09-22,0.2660120129585266,0.2936500012874603,0.26117101311683655,0.29330599308013916,593808409,0,0,Stellar,XLM
2021-09-23,0.29306700825691223,0.3032209873199463,0.2891860008239746,0.3032209873199463,528205737,0,0,Stellar,XLM
2021-09-24,0.3033300042152405,0.30578500032424927,0.2705869972705841,0.28174200654029846,578996814,0,0,Stellar,XLM
2021-09-25,0.2815609872341156,0.2859019935131073,0.2714270055294037,0.2775779962539673,390119407,0,0,Stellar,XLM
2021-09-26,0.2775999903678894,0.28149598836898804,0.2617349922657013,0.2761650085449219,434181440,0,0,Stellar,XLM
2021-09-27,0.27683499455451965,0.28345900774002075,0.2655389904975891,0.2658340036869049,374654280,0,0,Stellar,XLM
2021-09-28,0.2655310034751892,0.2702989876270294,0.2553440034389496,0.256740003824234,378922621,0,0,Stellar,XLM
2021-09-29,0.2569870054721832,0.2787179946899414,0.255499005317688,0.270253986120224,476652882,0,0,Stellar,XLM
2021-09-30,0.2701840102672577,0.2805919945240021,0.2689880132675171,0.2788110077381134,422507688,0,0,Stellar,XLM
2021-10-01,0.2789900004863739,0.30049198865890503,0.2759400010108948,0.30039098858833313,599166723,0,0,Stellar,XLM
2021-10-02,0.30031800270080566,0.32640698552131653,0.2928139865398407,0.3169749975204468,644767899,0,0,Stellar,XLM
2021-10-03,0.31692200899124146,0.3227109909057617,0.31101900339126587,0.31509700417518616,599415325,0,0,Stellar,XLM
2021-10-04,0.3145590126514435,0.3153330087661743,0.29690900444984436,0.30965501070022583,572515716,0,0,Stellar,XLM
2021-10-05,0.3100990056991577,0.32052499055862427,0.3083980083465576,0.3190839886665344,628491274,0,0,Stellar,XLM
2021-10-06,0.3190929889678955,0.36394399404525757,0.30542999505996704,0.3544420003890991,1089704496,0,0,Stellar,XLM
2021-10-07,0.35769200325012207,0.3683690130710602,0.34229400753974915,0.3441070020198822,1284965239,0,0,Stellar,XLM
2021-10-08,0.3432770073413849,0.3494040071964264,0.3342210054397583,0.3358120024204254,715075457,0,0,Stellar,XLM
2021-10-09,0.33584100008010864,0.36670801043510437,0.33362698554992676,0.3528690040111542,842513413,0,0,Stellar,XLM
2021-10-10,0.3527489900588989,0.35800400376319885,0.33045798540115356,0.33251699805259705,587185000,0,0,Stellar,XLM
2021-10-11,0.33203500509262085,0.3571169972419739,0.3265460133552551,0.3445560038089752,743253215,0,0,Stellar,XLM
2021-10-12,0.34510600566864014,0.34510600566864014,0.3205139935016632,0.3331409990787506,606576387,0,0,Stellar,XLM
2021-10-13,0.33297500014305115,0.3742389976978302,0.331043004989624,0.3676629960536957,1315956487,0,0,Stellar,XLM
2021-10-14,0.3677560091018677,0.3821220099925995,0.3649689853191376,0.36932599544525146,884709082,0,0,Stellar,XLM
2021-10-15,0.36950400471687317,0.3726019859313965,0.35181498527526855,0.3614340126514435,892639353,0,0,Stellar,XLM
2021-10-16,0.3612529933452606,0.4197689890861511,0.3612529933452606,0.39610299468040466,1904544943,0,0,Stellar,XLM
2021-10-17,0.3967289924621582,0.40247800946235657,0.36618098616600037,0.382656991481781,1055192827,0,0,Stellar,XLM
2021-10-18,0.3829280138015747,0.39478200674057007,0.3769330084323883,0.3798370063304901,900463495,0,0,Stellar,XLM
2021-10-19,0.3797299861907959,0.38399800658226013,0.36763501167297363,0.37392398715019226,561883914,0,0,Stellar,XLM
2021-10-20,0.3740310072898865,0.39179500937461853,0.368571013212204,0.39097699522972107,773851701,0,0,Stellar,XLM
2021-10-21,0.3917439877986908,0.39767900109291077,0.3724679946899414,0.372622013092041,872728684,0,0,Stellar,XLM
2021-10-22,0.37340399622917175,0.38065099716186523,0.3664099872112274,0.3721350133419037,580788689,0,0,Stellar,XLM
2021-10-23,0.37214601039886475,0.3786669969558716,0.36862099170684814,0.3786669969558716,435009216,0,0,Stellar,XLM
2021-10-24,0.37832000851631165,0.38637998700141907,0.36733898520469666,0.3728429973125458,553801827,0,0,Stellar,XLM
2021-10-25,0.37255001068115234,0.3868040144443512,0.3713400065898895,0.3868040144443512,526688249,0,0,Stellar,XLM
2021-10-26,0.3878360092639923,0.3878360092639923,0.3700070083141327,0.373432993888855,555780297,0,0,Stellar,XLM
2021-10-27,0.37317198514938354,0.37548598647117615,0.31451699137687683,0.3307560086250305,994505737,0,0,Stellar,XLM
2021-10-28,0.3307409882545471,0.348704993724823,0.32624998688697815,0.34280499815940857,848320375,0,0,Stellar,XLM
2021-10-29,0.34272900223731995,0.36299800872802734,0.3410860002040863,0.3616490066051483,643201164,0,0,Stellar,XLM
2021-10-30,0.36157000064849854,0.3654879927635193,0.3517400026321411,0.3586150109767914,616126735,0,0,Stellar,XLM
2021-10-31,0.3587360084056854,0.3886429965496063,0.3574270009994507,0.37285101413726807,1141283804,0,0,Stellar,XLM
2021-11-01,0.3728330135345459,0.3756600022315979,0.35857298970222473,0.3665519952774048,631127554,0,0,Stellar,XLM
2021-11-02,0.36609798669815063,0.3819270133972168,0.3631899952888489,0.3818199932575226,625727471,0,0,Stellar,XLM
2021-11-03,0.3822849988937378,0.3985080122947693,0.37185999751091003,0.38496699929237366,978825789,0,0,Stellar,XLM
2021-11-04,0.38520199060440063,0.39019399881362915,0.3658350110054016,0.36968401074409485,617166860,0,0,Stellar,XLM
2021-11-05,0.3699829876422882,0.3737199902534485,0.3590349853038788,0.3599959909915924,503402576,0,0,Stellar,XLM
2021-11-06,0.3595379889011383,0.36441001296043396,0.3506929874420166,0.3591710031032562,447494356,0,0,Stellar,XLM
2021-11-07,0.35940098762512207,0.3659769892692566,0.35739898681640625,0.36343398690223694,413751906,0,0,Stellar,XLM
2021-11-08,0.36394500732421875,0.37878701090812683,0.36339300870895386,0.37761399149894714,640416168,0,0,Stellar,XLM
2021-11-09,0.37806200981140137,0.42044299840927124,0.3739500045776367,0.41214901208877563,1338692934,0,0,Stellar,XLM
2021-11-10,0.41255098581314087,0.44027000665664673,0.3674300014972687,0.38525500893592834,1970017508,0,0,Stellar,XLM
2021-11-11,0.3844369947910309,0.4030289947986603,0.3761729896068573,0.3920750021934509,1026266028,0,0,Stellar,XLM
2021-11-12,0.39152398705482483,0.3945600092411041,0.36528700590133667,0.37947899103164673,775630899,0,0,Stellar,XLM
2021-11-13,0.379381000995636,0.38275501132011414,0.37084299325942993,0.3789159953594208,493020779,0,0,Stellar,XLM
2021-11-14,0.37871599197387695,0.38207200169563293,0.36811700463294983,0.3774290084838867,464387096,0,0,Stellar,XLM
2021-11-15,0.37749698758125305,0.3938179910182953,0.37511199712753296,0.3759410083293915,667229793,0,0,Stellar,XLM
2021-11-16,0.3775370121002197,0.3775370121002197,0.33271801471710205,0.34405699372291565,948088990,0,0,Stellar,XLM
2021-11-17,0.34382501244544983,0.3494420051574707,0.3331800103187561,0.34639599919319153,727420599,0,0,Stellar,XLM
2021-11-18,0.34637901186943054,0.3551560044288635,0.31461501121520996,0.3281559944152832,880640903,0,0,Stellar,XLM
2021-11-19,0.32775598764419556,0.3566820025444031,0.32622799277305603,0.35402101278305054,721979989,0,0,Stellar,XLM
2021-11-20,0.3541570007801056,0.3586840033531189,0.3374190032482147,0.34873199462890625,541831702,0,0,Stellar,XLM
2021-11-21,0.34860000014305115,0.34912100434303284,0.3387160003185272,0.3441599905490875,455960879,0,0,Stellar,XLM
2021-11-22,0.3440839946269989,0.35635000467300415,0.3323200047016144,0.33660998940467834,777532438,0,0,Stellar,XLM
2021-11-23,0.33656400442123413,0.3423910140991211,0.3288789987564087,0.34072500467300415,638197000,0,0,Stellar,XLM
2021-11-24,0.3413499891757965,0.3414910137653351,0.3215489983558655,0.3332670032978058,585096905,0,0,Stellar,XLM
2021-11-25,0.3274880051612854,0.34758999943733215,0.32603099942207336,0.3319610059261322,535017346,0,0,Stellar,XLM
2021-11-26,0.34173598885536194,0.35023999214172363,0.3078809976577759,0.3279300034046173,1137172623,0,0,Stellar,XLM
2021-11-27,0.32891198992729187,0.33495399355888367,0.321397989988327,0.32656899094581604,634035168,0,0,Stellar,XLM
2021-11-28,0.3263019919395447,0.3268280029296875,0.30267199873924255,0.32363998889923096,654631818,0,0,Stellar,XLM
2021-11-29,0.32383298873901367,0.3338559865951538,0.32320499420166016,0.32852301001548767,543953655,0,0,Stellar,XLM
2021-11-30,0.3284650146961212,0.3507559895515442,0.328372985124588,0.3361639976501465,765495934,0,0,Stellar,XLM
2021-12-01,0.33568400144577026,0.34552401304244995,0.3263219892978668,0.32787999510765076,557755808,0,0,Stellar,XLM
2021-12-02,0.3279629945755005,0.34015101194381714,0.3181760013103485,0.33831000328063965,550972339,0,0,Stellar,XLM
2021-12-03,0.33967098593711853,0.3632330000400543,0.32390400767326355,0.32617300748825073,1347154478,0,0,Stellar,XLM
2021-12-04,0.3268269896507263,0.3268269896507263,0.2321159988641739,0.2891579866409302,1824623320,0,0,Stellar,XLM
2021-12-05,0.28957200050354004,0.29426300525665283,0.26003798842430115,0.2805449962615967,1051929731,0,0,Stellar,XLM
2021-12-06,0.2799310088157654,0.2967660129070282,0.24823400378227234,0.29603999853134155,1216160034,0,0,Stellar,XLM
2021-12-07,0.2959910035133362,0.2993580102920532,0.282353013753891,0.2871840000152588,707957073,0,0,Stellar,XLM
2021-12-08,0.2869400084018707,0.3071430027484894,0.2838689982891083,0.30618101358413696,820595435,0,0,Stellar,XLM
2021-12-09,0.3057900071144104,0.3065069913864136,0.27405500411987305,0.27405500411987305,671983127,0,0,Stellar,XLM
2021-12-10,0.2742910087108612,0.28079700469970703,0.26028600335121155,0.26120299100875854,526491215,0,0,Stellar,XLM
2021-12-11,0.2612150013446808,0.2796750068664551,0.2570750117301941,0.27464601397514343,429024912,0,0,Stellar,XLM
2021-12-12,0.27442601323127747,0.28169000148773193,0.26726898550987244,0.27625998854637146,319633170,0,0,Stellar,XLM
2021-12-13,0.2762320041656494,0.2770160138607025,0.2519170045852661,0.25312501192092896,401585731,0,0,Stellar,XLM
2021-12-14,0.2532149851322174,0.26942598819732666,0.24865199625492096,0.2606559991836548,583635011,0,0,Stellar,XLM
2021-12-15,0.26773199439048767,0.2751060128211975,0.24688200652599335,0.2729879915714264,536910293,0,0,Stellar,XLM
2021-12-16,0.27295199036598206,0.27433401346206665,0.25535300374031067,0.2558700144290924,405880374,0,0,Stellar,XLM
2021-12-17,0.25576600432395935,0.26226699352264404,0.24661199748516083,0.2551470100879669,431554141,0,0,Stellar,XLM
2021-12-18,0.2551000118255615,0.26618099212646484,0.25105199217796326,0.2552010118961334,390164790,0,0,Stellar,XLM
2021-12-19,0.2555460035800934,0.2664409875869751,0.2521759867668152,0.25326499342918396,360812096,0,0,Stellar,XLM
2021-12-20,0.2535429894924164,0.2734009921550751,0.25120800733566284,0.2577170133590698,743523572,0,0,Stellar,XLM
2021-12-21,0.2575240135192871,0.26931700110435486,0.2532159984111786,0.26756298542022705,480382354,0,0,Stellar,XLM
2021-12-22,0.267643004655838,0.27706798911094666,0.26718300580978394,0.2672390043735504,434602912,0,0,Stellar,XLM
2021-12-23,0.2673960030078888,0.2895449995994568,0.2652580142021179,0.28720301389694214,485730717,0,0,Stellar,XLM
2021-12-24,0.28755199909210205,0.2883409857749939,0.276172012090683,0.27855199575424194,372761398,0,0,Stellar,XLM
2021-12-25,0.27837300300598145,0.29468199610710144,0.276852011680603,0.28915300965309143,361103343,0,0,Stellar,XLM
2021-12-26,0.2891559898853302,0.29391101002693176,0.28506800532341003,0.2914699912071228,289305466,0,0,Stellar,XLM
2021-12-27,0.2915149927139282,0.30528900027275085,0.2912620007991791,0.2989110052585602,322738218,0,0,Stellar,XLM
2021-12-28,0.2986139953136444,0.2986550033092499,0.27384498715400696,0.27457401156425476,462409941,0,0,Stellar,XLM
2021-12-29,0.27444300055503845,0.2793920040130615,0.2656570076942444,0.2664420008659363,373052601,0,0,Stellar,XLM
2021-12-30,0.26700401306152344,0.27513399720191956,0.2613779902458191,0.26832500100135803,341379014,0,0,Stellar,XLM
2021-12-31,0.26840999722480774,0.27615299820899963,0.26027101278305054,0.2673940062522888,336363186,0,0,Stellar,XLM
2022-01-01,0.26740801334381104,0.2763659954071045,0.26687100529670715,0.2763350009918213,257588527,0,0,Stellar,XLM
2022-01-02,0.27631500363349915,0.291716992855072,0.2759479880332947,0.2917029857635498,322943755,0,0,Stellar,XLM
2022-01-03,0.29173099994659424,0.2956399917602539,0.2865409851074219,0.2901810109615326,441514235,0,0,Stellar,XLM
2022-01-04,0.2903139889240265,0.29078400135040283,0.2796289920806885,0.2796669900417328,355236108,0,0,Stellar,XLM
2022-01-05,0.27969399094581604,0.2943210005760193,0.2582229971885681,0.2672800123691559,513227148,0,0,Stellar,XLM
2022-01-06,0.2672939896583557,0.2717899978160858,0.25959399342536926,0.26808398962020874,454884986,0,0,Stellar,XLM
2022-01-07,0.2680329978466034,0.26811400055885315,0.2526090145111084,0.2569580078125,474854447,0,0,Stellar,XLM
2022-01-08,0.25697898864746094,0.264055997133255,0.24855799973011017,0.2560740113258362,482029101,0,0,Stellar,XLM
2022-01-09,0.25608500838279724,0.26360300183296204,0.25459301471710205,0.2612740099430084,257543793,0,0,Stellar,XLM
2022-01-10,0.26126599311828613,0.2635430097579956,0.24093599617481232,0.2531079947948456,442391126,0,0,Stellar,XLM
2022-01-11,0.25309398770332336,0.2627919912338257,0.24905399978160858,0.26273199915885925,365495933,0,0,Stellar,XLM
2022-01-12,0.26278001070022583,0.2905290126800537,0.26278001070022583,0.2826089859008789,597727271,0,0,Stellar,XLM
2022-01-13,0.28263598680496216,0.2894270122051239,0.2699649930000305,0.2699649930000305,470587060,0,0,Stellar,XLM
2022-01-14,0.2699289917945862,0.2781749963760376,0.26307299733161926,0.2663399875164032,609155084,0,0,Stellar,XLM
2022-01-15,0.26632899045944214,0.2678999900817871,0.2581320106983185,0.25994300842285156,481735151,0,0,Stellar,XLM
2022-01-16,0.259880006313324,0.2624019980430603,0.2559559941291809,0.2587670087814331,269067010,0,0,Stellar,XLM
2022-01-17,0.25880101323127747,0.2594510018825531,0.2508159875869751,0.25624799728393555,330982585,0,0,Stellar,XLM
2022-01-18,0.25626298785209656,0.2574029862880707,0.24977600574493408,0.25443100929260254,357600888,0,0,Stellar,XLM
2022-01-19,0.2544269859790802,0.2555469870567322,0.24471700191497803,0.24651500582695007,308832798,0,0,Stellar,XLM
2022-01-20,0.2464590072631836,0.2522749900817871,0.23159000277519226,0.23163700103759766,281044842,0,0,Stellar,XLM
2022-01-21,0.2317190021276474,0.23369699716567993,0.20072300732135773,0.2029860019683838,697731808,0,0,Stellar,XLM
2022-01-22,0.20305399596691132,0.20775599777698517,0.17209400236606598,0.19201800227165222,772768364,0,0,Stellar,XLM
2022-01-23,0.1920969933271408,0.20059199631214142,0.188850998878479,0.20059199631214142,427113217,0,0,Stellar,XLM
2022-01-24,0.20059199631214142,0.2007409930229187,0.1733579933643341,0.19765399396419525,551589772,0,0,Stellar,XLM
2022-01-25,0.19765600562095642,0.1985190063714981,0.18861700594425201,0.1968120038509369,363440655,0,0,Stellar,XLM
2022-01-26,0.1968040019273758,0.20695899426937103,0.19230599701404572,0.19713400304317474,405490280,0,0,Stellar,XLM
2022-01-27,0.19708099961280823,0.20015500485897064,0.1880200058221817,0.1938370019197464,294588163,0,0,Stellar,XLM
2022-01-28,0.19380000233650208,0.19931599497795105,0.18984100222587585,0.1987220048904419,232930533,0,0,Stellar,XLM
2022-01-29,0.19870400428771973,0.20426499843597412,0.19798800349235535,0.2027290016412735,190032044,0,0,Stellar,XLM
2022-01-30,0.20284299552440643,0.20619399845600128,0.1933239996433258,0.19550999999046326,183344638,0,0,Stellar,XLM
2022-01-31,0.19550499320030212,0.20043599605560303,0.19056099653244019,0.19983400404453278,237552709,0,0,Stellar,XLM
2022-02-01,0.19982899725437164,0.20596499741077423,0.1994449943304062,0.20184500515460968,287577364,0,0,Stellar,XLM
2022-02-02,0.2018360048532486,0.20561100542545319,0.19210000336170197,0.19296200573444366,258768448,0,0,Stellar,XLM
2022-02-03,0.19298499822616577,0.19470100104808807,0.18973200023174286,0.19426800310611725,220706092,0,0,Stellar,XLM
2022-02-04,0.19422100484371185,0.20913299918174744,0.19372999668121338,0.2088879942893982,263077538,0,0,Stellar,XLM
2022-02-05,0.20889100432395935,0.21600699424743652,0.2083519995212555,0.21339300274848938,239414729,0,0,Stellar,XLM
2022-02-06,0.2134079933166504,0.22407500445842743,0.2133059948682785,0.22368299961090088,249520319,0,0,Stellar,XLM
2022-02-07,0.22370800375938416,0.24160900712013245,0.21981899440288544,0.2392909973859787,522659623,0,0,Stellar,XLM
2022-02-08,0.2393539994955063,0.2561579942703247,0.233473002910614,0.24280400574207306,692180158,0,0,Stellar,XLM
2022-02-09,0.24265800416469574,0.2434149980545044,0.2350900024175644,0.23878300189971924,378548242,0,0,Stellar,XLM
2022-02-10,0.238769993185997,0.24247099459171295,0.22966399788856506,0.23242099583148956,387120530,0,0,Stellar,XLM
2022-02-11,0.23241999745368958,0.23241999745368958,0.21407799422740936,0.21555200219154358,327197014,0,0,Stellar,XLM
2022-02-12,0.21555300056934357,0.22392000257968903,0.2126549929380417,0.2181989997625351,261514982,0,0,Stellar,XLM
2022-02-13,0.21817700564861298,0.22167199850082397,0.211435005068779,0.2116210013628006,228218610,0,0,Stellar,XLM
2022-02-14,0.2115129977464676,0.21361100673675537,0.2062540054321289,0.2110459953546524,256265259,0,0,Stellar,XLM
2022-02-15,0.21104300022125244,0.22173699736595154,0.2098589986562729,0.22106799483299255,288500463,0,0,Stellar,XLM
2022-02-16,0.22109299898147583,0.22124700248241425,0.21414799988269806,0.2192710041999817,284100730,0,0,Stellar,XLM
2022-02-17,0.21920399367809296,0.22586099803447723,0.20178699493408203,0.20243200659751892,358767623,0,0,Stellar,XLM
2022-02-18,0.20249499380588531,0.2085230052471161,0.1959560066461563,0.20110200345516205,302321719,0,0,Stellar,XLM
2022-02-19,0.20105299353599548,0.2101060003042221,0.19727100431919098,0.20423899590969086,342769286,0,0,Stellar,XLM
2022-02-20,0.20422999560832977,0.20538200438022614,0.1938910037279129,0.1949319988489151,308362363,0,0,Stellar,XLM
2022-02-21,0.19488100707530975,0.20061799883842468,0.1784520000219345,0.17881999909877777,427761247,0,0,Stellar,XLM
2022-02-22,0.1787949949502945,0.18659600615501404,0.17422999441623688,0.1858759969472885,340863445,0,0,Stellar,XLM
2022-02-23,0.18586799502372742,0.19342400133609772,0.18200300633907318,0.18200300633907318,269704720,0,0,Stellar,XLM
2022-02-24,0.1819790005683899,0.18513000011444092,0.1629589945077896,0.1825059950351715,613745631,0,0,Stellar,XLM
2022-02-25,0.18251599371433258,0.19069699943065643,0.17865300178527832,0.19069699943065643,308094245,0,0,Stellar,XLM
2022-02-26,0.19065000116825104,0.20118799805641174,0.19029800593852997,0.192780002951622,266053910,0,0,Stellar,XLM
2022-02-27,0.19275599718093872,0.19372600317001343,0.17955100536346436,0.18126800656318665,243626115,0,0,Stellar,XLM
2022-02-28,0.18124200403690338,0.19688700139522552,0.17846499383449554,0.19688700139522552,346438963,0,0,Stellar,XLM
2022-03-01,0.19688400626182556,0.20222100615501404,0.19377100467681885,0.19853200018405914,366440538,0,0,Stellar,XLM
2022-03-02,0.19853000342845917,0.1991569995880127,0.19173599779605865,0.1934960037469864,278126307,0,0,Stellar,XLM
2022-03-03,0.19350500404834747,0.19480900466442108,0.1857530027627945,0.1879190057516098,242843709,0,0,Stellar,XLM
2022-03-04,0.1879429966211319,0.1883540004491806,0.17463399469852448,0.17593300342559814,276657264,0,0,Stellar,XLM
2022-03-05,0.17598700523376465,0.18032200634479523,0.17285799980163574,0.1800999939441681,223758638,0,0,Stellar,XLM
2022-03-06,0.1801149994134903,0.18130700290203094,0.1733669936656952,0.1733669936656952,202256641,0,0,Stellar,XLM
2022-03-07,0.17337700724601746,0.17834199965000153,0.16772699356079102,0.1704529970884323,304096054,0,0,Stellar,XLM
2022-03-08,0.17042699456214905,0.17384499311447144,0.1687619984149933,0.1729860007762909,285125715,0,0,Stellar,XLM
2022-03-09,0.17301900684833527,0.18960100412368774,0.17257000505924225,0.18902400135993958,386554005,0,0,Stellar,XLM
2022-03-10,0.18898800015449524,0.19094699621200562,0.17478199303150177,0.17903800308704376,453692643,0,0,Stellar,XLM
2022-03-11,0.17902599275112152,0.1850000023841858,0.1736070066690445,0.18390600383281708,424726400,0,0,Stellar,XLM
2022-03-12,0.18390299379825592,0.1897590011358261,0.18298499286174774,0.18528799712657928,293622842,0,0,Stellar,XLM
2022-03-13,0.18525099754333496,0.1886419951915741,0.17676399648189545,0.17722800374031067,248238949,0,0,Stellar,XLM
2022-03-14,0.17721199989318848,0.1806890070438385,0.1746719926595688,0.18012799322605133,283219657,0,0,Stellar,XLM
2022-03-15,0.18010200560092926,0.1834769994020462,0.17625099420547485,0.182546004652977,257425036,0,0,Stellar,XLM
2020-03-15,0.06195100024342537,0.06827200204133987,0.060871001332998276,0.06285899877548218,2631154,0,0,Theta,THETA
2020-03-16,0.06280999630689621,0.06290800124406815,0.05094299837946892,0.05354300141334534,5912692,0,0,Theta,THETA
2020-03-17,0.0535460002720356,0.0596110001206398,0.05343800038099289,0.057422999292612076,3485124,0,0,Theta,THETA
2020-03-18,0.05739099904894829,0.05762999877333641,0.0533440001308918,0.055275000631809235,1808186,0,0,Theta,THETA
2020-03-19,0.055275000631809235,0.06831099838018417,0.05520100146532059,0.06575100123882294,5896923,0,0,Theta,THETA
2020-03-20,0.06574100255966187,0.08460400253534317,0.0643640011548996,0.07142599672079086,12328139,0,0,Theta,THETA
2020-03-21,0.0714849978685379,0.08305499702692032,0.07051900029182434,0.07244700193405151,8594569,0,0,Theta,THETA
2020-03-22,0.07250799983739853,0.07366800308227539,0.06304699927568436,0.06337399780750275,3025746,0,0,Theta,THETA
2020-03-23,0.06337399780750275,0.06928099691867828,0.06275399774312973,0.06874500215053558,3982730,0,0,Theta,THETA
2020-03-24,0.06886400282382965,0.07165300101041794,0.06705400347709656,0.07103399932384491,3978606,0,0,Theta,THETA
2020-03-25,0.07113400101661682,0.07269900292158127,0.06907399743795395,0.07008899748325348,3158152,0,0,Theta,THETA
2020-03-26,0.07008899748325348,0.07371900230646133,0.07008899748325348,0.07260199636220932,3044877,0,0,Theta,THETA
2020-03-27,0.07262100279331207,0.07871799916028976,0.07262100279331207,0.07287800312042236,4879970,0,0,Theta,THETA
2020-03-28,0.07290100306272507,0.07304500043392181,0.06754899770021439,0.07017800211906433,2568855,0,0,Theta,THETA
2020-03-29,0.07021500170230865,0.0710119977593422,0.06746300309896469,0.06755399703979492,1182808,0,0,Theta,THETA
2020-03-30,0.06756199896335602,0.07314600050449371,0.06620100140571594,0.07261399924755096,3476325,0,0,Theta,THETA
2020-03-31,0.07263399660587311,0.0755700021982193,0.0719740018248558,0.07386600226163864,3991146,0,0,Theta,THETA
2020-04-01,0.07386600226163864,0.07460000365972519,0.06975899636745453,0.07460000365972519,1694797,0,0,Theta,THETA
2020-04-02,0.07454600185155869,0.07830099761486053,0.0729369968175888,0.07766900211572647,2713356,0,0,Theta,THETA
2020-04-03,0.07796899974346161,0.07889000326395035,0.07398200035095215,0.07593300193548203,2357426,0,0,Theta,THETA
2020-04-04,0.07593300193548203,0.07868299633264542,0.0753059983253479,0.07868299633264542,1678636,0,0,Theta,THETA
2020-04-05,0.07870499789714813,0.08273199945688248,0.07870499789714813,0.08022499829530716,3737226,0,0,Theta,THETA
2020-04-06,0.08029100298881531,0.08697500079870224,0.07968799769878387,0.08673100173473358,3261118,0,0,Theta,THETA
2020-04-07,0.08672299981117249,0.09049200266599655,0.08393699675798416,0.0844620019197464,4284687,0,0,Theta,THETA
2020-04-08,0.08442500233650208,0.08795200288295746,0.0838489979505539,0.08748999983072281,2570625,0,0,Theta,THETA
2020-04-09,0.08748800307512283,0.0881510004401207,0.08448799699544907,0.0871950015425682,2236995,0,0,Theta,THETA
2020-04-10,0.08714599907398224,0.08761899918317795,0.07780999690294266,0.07962699979543686,2898174,0,0,Theta,THETA
2020-04-11,0.07962699979543686,0.08181200176477432,0.07774999737739563,0.07894899696111679,1017511,0,0,Theta,THETA
2020-04-12,0.07895399630069733,0.08191300183534622,0.07825999706983566,0.08029499650001526,1134832,0,0,Theta,THETA
2020-04-13,0.0802529975771904,0.0802529975771904,0.0760589987039566,0.07723399996757507,999739,0,0,Theta,THETA
2020-04-14,0.0772399976849556,0.07997500151395798,0.07704400271177292,0.07783100008964539,1178228,0,0,Theta,THETA
2020-04-15,0.07781700044870377,0.0784740000963211,0.07490000128746033,0.07495199888944626,708157,0,0,Theta,THETA
2020-04-16,0.07493100315332413,0.07909300178289413,0.07213100045919418,0.07880900055170059,1926120,0,0,Theta,THETA
2020-04-17,0.07884400337934494,0.07909899950027466,0.07801099866628647,0.07857199758291245,854204,0,0,Theta,THETA
2020-04-18,0.07857199758291245,0.08122599869966507,0.0779070034623146,0.08108799904584885,1622754,0,0,Theta,THETA
2020-04-19,0.08108700066804886,0.08441600203514099,0.07998000085353851,0.08269499987363815,2652579,0,0,Theta,THETA
2020-04-20,0.0827149972319603,0.08794199675321579,0.08217699825763702,0.08394700288772583,10307853,0,0,Theta,THETA
2020-04-21,0.08401600271463394,0.08676700294017792,0.0831649973988533,0.08575499802827835,6822597,0,0,Theta,THETA
2020-04-22,0.08572699874639511,0.09349600225687027,0.08502399921417236,0.09140300005674362,3893171,0,0,Theta,THETA
2020-04-23,0.0913809984922409,0.10339199751615524,0.09044300019741058,0.09977500140666962,6500625,0,0,Theta,THETA
2020-04-24,0.09983699768781662,0.10310900211334229,0.09817899763584137,0.10200700163841248,4885968,0,0,Theta,THETA
2020-04-25,0.10192199796438217,0.10820800065994263,0.10068800300359726,0.10718599706888199,5552326,0,0,Theta,THETA
2020-04-26,0.10713899880647659,0.11704599857330322,0.10710400342941284,0.11188399791717529,8393164,0,0,Theta,THETA
